"sampleID","fastq_R1","fastq_R2","SRR_ID"
"SRR11865604","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865604_1.fastq.gz",,"SRR11865604"
"SRR11865605","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865605_1.fastq.gz",,"SRR11865605"
"SRR11865606","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865606_1.fastq.gz",,"SRR11865606"
"SRR11865607","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865607_1.fastq.gz",,"SRR11865607"
"SRR11865608","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865608_1.fastq.gz",,"SRR11865608"
"SRR11865609","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865609_1.fastq.gz",,"SRR11865609"
"SRR11865610","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865610_1.fastq.gz",,"SRR11865610"
"SRR11865611","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865611_1.fastq.gz",,"SRR11865611"
"SRR11865612","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865612_1.fastq.gz",,"SRR11865612"
"SRR11865613","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865613_1.fastq.gz",,"SRR11865613"
"SRR11865614","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865614_1.fastq.gz",,"SRR11865614"
"SRR11865615","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865615_1.fastq.gz",,"SRR11865615"
"SRR11865616","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865616_1.fastq.gz",,"SRR11865616"
"SRR11865617","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865617_1.fastq.gz",,"SRR11865617"
"SRR11865618","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865618_1.fastq.gz",,"SRR11865618"
"SRR11865619","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865619_1.fastq.gz",,"SRR11865619"
"SRR11865620","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865620_1.fastq.gz",,"SRR11865620"
"SRR11865621","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865621_1.fastq.gz",,"SRR11865621"
"SRR11865622","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865622_1.fastq.gz",,"SRR11865622"
"SRR11865623","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865623_1.fastq.gz",,"SRR11865623"
"SRR11865624","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865624_1.fastq.gz",,"SRR11865624"
"SRR11865625","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865625_1.fastq.gz",,"SRR11865625"
"SRR11865626","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865626_1.fastq.gz",,"SRR11865626"
"SRR11865627","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865627_1.fastq.gz",,"SRR11865627"
"SRR11865628","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865628_1.fastq.gz",,"SRR11865628"
"SRR11865629","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865629_1.fastq.gz",,"SRR11865629"
"SRR11865630","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865630_1.fastq.gz",,"SRR11865630"
"SRR11865631","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865631_1.fastq.gz",,"SRR11865631"
"SRR11865632","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865632_1.fastq.gz",,"SRR11865632"
"SRR11865633","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865633_1.fastq.gz",,"SRR11865633"
"SRR11865634","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865634_1.fastq.gz",,"SRR11865634"
"SRR11865635","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865635_1.fastq.gz",,"SRR11865635"
"SRR11865636","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865636_1.fastq.gz",,"SRR11865636"
"SRR11865637","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865637_1.fastq.gz",,"SRR11865637"
"SRR11865638","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865638_1.fastq.gz",,"SRR11865638"
"SRR11865639","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865639_1.fastq.gz",,"SRR11865639"
"SRR11865640","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865640_1.fastq.gz",,"SRR11865640"
"SRR11865641","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865641_1.fastq.gz",,"SRR11865641"
"SRR11865642","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865642_1.fastq.gz",,"SRR11865642"
"SRR11865643","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865643_1.fastq.gz",,"SRR11865643"
"SRR11865644","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865644_1.fastq.gz",,"SRR11865644"
"SRR11865645","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865645_1.fastq.gz",,"SRR11865645"
"SRR11865646","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865646_1.fastq.gz",,"SRR11865646"
"SRR11865647","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865647_1.fastq.gz",,"SRR11865647"
"SRR11865648","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865648_1.fastq.gz",,"SRR11865648"
"SRR11865649","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865649_1.fastq.gz",,"SRR11865649"
"SRR11865650","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865650_1.fastq.gz",,"SRR11865650"
"SRR11865651","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865651_1.fastq.gz",,"SRR11865651"
"SRR11865652","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865652_1.fastq.gz",,"SRR11865652"
"SRR11865653","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865653_1.fastq.gz",,"SRR11865653"
"SRR11865654","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865654_1.fastq.gz",,"SRR11865654"
"SRR11865655","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865655_1.fastq.gz",,"SRR11865655"
"SRR11865656","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865656_1.fastq.gz",,"SRR11865656"
"SRR11865657","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865657_1.fastq.gz",,"SRR11865657"
"SRR11865658","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865658_1.fastq.gz",,"SRR11865658"
"SRR11865659","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865659_1.fastq.gz",,"SRR11865659"
"SRR11865660","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865660_1.fastq.gz",,"SRR11865660"
"SRR11865661","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865661_1.fastq.gz",,"SRR11865661"
"SRR11865662","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865662_1.fastq.gz",,"SRR11865662"
"SRR11865663","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865663_1.fastq.gz",,"SRR11865663"
"SRR11865664","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865664_1.fastq.gz",,"SRR11865664"
"SRR11865665","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865665_1.fastq.gz",,"SRR11865665"
"SRR11865666","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865666_1.fastq.gz",,"SRR11865666"
"SRR11865667","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865667_1.fastq.gz",,"SRR11865667"
"SRR11865668","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865668_1.fastq.gz",,"SRR11865668"
"SRR11865669","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865669_1.fastq.gz",,"SRR11865669"
"SRR11865670","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865670_1.fastq.gz",,"SRR11865670"
"SRR11865671","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865671_1.fastq.gz",,"SRR11865671"
"SRR11865672","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865672_1.fastq.gz",,"SRR11865672"
"SRR11865673","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865673_1.fastq.gz",,"SRR11865673"
"SRR11865674","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865674_1.fastq.gz",,"SRR11865674"
"SRR11865675","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865675_1.fastq.gz",,"SRR11865675"
"SRR11865676","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865676_1.fastq.gz",,"SRR11865676"
"SRR11865677","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865677_1.fastq.gz",,"SRR11865677"
"SRR11865678","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865678_1.fastq.gz",,"SRR11865678"
"SRR11865679","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865679_1.fastq.gz",,"SRR11865679"
"SRR11865680","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865680_1.fastq.gz",,"SRR11865680"
"SRR11865681","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865681_1.fastq.gz",,"SRR11865681"
"SRR11865682","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865682_1.fastq.gz",,"SRR11865682"
"SRR11865683","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865683_1.fastq.gz",,"SRR11865683"
"SRR11865684","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865684_1.fastq.gz",,"SRR11865684"
"SRR11865685","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865685_1.fastq.gz",,"SRR11865685"
"SRR11865686","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865686_1.fastq.gz",,"SRR11865686"
"SRR11865687","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865687_1.fastq.gz",,"SRR11865687"
"SRR11865688","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865688_1.fastq.gz",,"SRR11865688"
"SRR11865689","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865689_1.fastq.gz",,"SRR11865689"
"SRR11865690","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865690_1.fastq.gz",,"SRR11865690"
"SRR11865691","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865691_1.fastq.gz",,"SRR11865691"
"SRR11865692","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865692_1.fastq.gz",,"SRR11865692"
"SRR11865693","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865693_1.fastq.gz",,"SRR11865693"
"SRR11865694","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865694_1.fastq.gz",,"SRR11865694"
"SRR11865695","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865695_1.fastq.gz",,"SRR11865695"
"SRR11865696","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865696_1.fastq.gz",,"SRR11865696"
"SRR11865697","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865697_1.fastq.gz",,"SRR11865697"
"SRR11865698","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865698_1.fastq.gz",,"SRR11865698"
"SRR11865699","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865699_1.fastq.gz",,"SRR11865699"
"SRR11865700","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865700_1.fastq.gz",,"SRR11865700"
"SRR11865701","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865701_1.fastq.gz",,"SRR11865701"
"SRR11865702","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865702_1.fastq.gz",,"SRR11865702"
"SRR11865703","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865703_1.fastq.gz",,"SRR11865703"
"SRR11865704","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865704_1.fastq.gz",,"SRR11865704"
"SRR11865705","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865705_1.fastq.gz",,"SRR11865705"
"SRR11865706","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865706_1.fastq.gz",,"SRR11865706"
"SRR11865707","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865707_1.fastq.gz",,"SRR11865707"
"SRR11865708","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865708_1.fastq.gz",,"SRR11865708"
"SRR11865709","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865709_1.fastq.gz",,"SRR11865709"
"SRR11865710","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865710_1.fastq.gz",,"SRR11865710"
"SRR11865711","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865711_1.fastq.gz",,"SRR11865711"
"SRR11865712","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865712_1.fastq.gz",,"SRR11865712"
"SRR11865713","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865713_1.fastq.gz",,"SRR11865713"
"SRR11865714","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865714_1.fastq.gz",,"SRR11865714"
"SRR11865715","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865715_1.fastq.gz",,"SRR11865715"
"SRR11865716","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865716_1.fastq.gz",,"SRR11865716"
"SRR11865717","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865717_1.fastq.gz",,"SRR11865717"
"SRR11865718","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865718_1.fastq.gz",,"SRR11865718"
"SRR11865719","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865719_1.fastq.gz",,"SRR11865719"
"SRR11865720","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865720_1.fastq.gz",,"SRR11865720"
"SRR11865721","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865721_1.fastq.gz",,"SRR11865721"
"SRR11865722","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865722_1.fastq.gz",,"SRR11865722"
"SRR11865723","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865723_1.fastq.gz",,"SRR11865723"
"SRR11865724","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865724_1.fastq.gz",,"SRR11865724"
"SRR11865725","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865725_1.fastq.gz",,"SRR11865725"
"SRR11865726","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865726_1.fastq.gz",,"SRR11865726"
"SRR11865727","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865727_1.fastq.gz",,"SRR11865727"
"SRR11865728","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865728_1.fastq.gz",,"SRR11865728"
"SRR11865729","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865729_1.fastq.gz",,"SRR11865729"
"SRR11865730","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865730_1.fastq.gz",,"SRR11865730"
"SRR11865731","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865731_1.fastq.gz",,"SRR11865731"
"SRR11865732","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865732_1.fastq.gz",,"SRR11865732"
"SRR11865733","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865733_1.fastq.gz",,"SRR11865733"
"SRR11865734","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865734_1.fastq.gz",,"SRR11865734"
"SRR11865735","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865735_1.fastq.gz",,"SRR11865735"
"SRR11865736","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865736_1.fastq.gz",,"SRR11865736"
"SRR11865737","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865737_1.fastq.gz",,"SRR11865737"
"SRR11865738","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865738_1.fastq.gz",,"SRR11865738"
"SRR11865739","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865739_1.fastq.gz",,"SRR11865739"
"SRR11865740","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865740_1.fastq.gz",,"SRR11865740"
"SRR11865741","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865741_1.fastq.gz",,"SRR11865741"
"SRR11865742","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865742_1.fastq.gz",,"SRR11865742"
"SRR11865743","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865743_1.fastq.gz",,"SRR11865743"
"SRR11865744","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865744_1.fastq.gz",,"SRR11865744"
"SRR11865745","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865745_1.fastq.gz",,"SRR11865745"
"SRR11865746","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865746_1.fastq.gz",,"SRR11865746"
"SRR11865747","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865747_1.fastq.gz",,"SRR11865747"
"SRR11865748","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865748_1.fastq.gz",,"SRR11865748"
"SRR11865749","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865749_1.fastq.gz",,"SRR11865749"
"SRR11865750","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865750_1.fastq.gz",,"SRR11865750"
"SRR11865751","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865751_1.fastq.gz",,"SRR11865751"
"SRR11865752","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865752_1.fastq.gz",,"SRR11865752"
"SRR11865753","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865753_1.fastq.gz",,"SRR11865753"
"SRR11865754","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865754_1.fastq.gz",,"SRR11865754"
"SRR11865755","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865755_1.fastq.gz",,"SRR11865755"
"SRR11865756","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865756_1.fastq.gz",,"SRR11865756"
"SRR11865757","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865757_1.fastq.gz",,"SRR11865757"
"SRR11865758","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865758_1.fastq.gz",,"SRR11865758"
"SRR11865759","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865759_1.fastq.gz",,"SRR11865759"
"SRR11865760","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865760_1.fastq.gz",,"SRR11865760"
"SRR11865761","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865761_1.fastq.gz",,"SRR11865761"
"SRR11865762","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865762_1.fastq.gz",,"SRR11865762"
"SRR11865763","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865763_1.fastq.gz",,"SRR11865763"
"SRR11865764","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865764_1.fastq.gz",,"SRR11865764"
"SRR11865765","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865765_1.fastq.gz",,"SRR11865765"
"SRR11865766","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865766_1.fastq.gz",,"SRR11865766"
"SRR11865767","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865767_1.fastq.gz",,"SRR11865767"
"SRR11865768","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865768_1.fastq.gz",,"SRR11865768"
"SRR11865769","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865769_1.fastq.gz",,"SRR11865769"
"SRR11865770","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865770_1.fastq.gz",,"SRR11865770"
"SRR11865771","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865771_1.fastq.gz",,"SRR11865771"
"SRR11865772","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865772_1.fastq.gz",,"SRR11865772"
"SRR11865773","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865773_1.fastq.gz",,"SRR11865773"
"SRR11865774","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865774_1.fastq.gz",,"SRR11865774"
"SRR11865775","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865775_1.fastq.gz",,"SRR11865775"
"SRR11865776","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865776_1.fastq.gz",,"SRR11865776"
"SRR11865777","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865777_1.fastq.gz",,"SRR11865777"
"SRR11865778","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865778_1.fastq.gz",,"SRR11865778"
"SRR11865779","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865779_1.fastq.gz",,"SRR11865779"
"SRR11865780","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865780_1.fastq.gz",,"SRR11865780"
"SRR11865781","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865781_1.fastq.gz",,"SRR11865781"
"SRR11865782","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865782_1.fastq.gz",,"SRR11865782"
"SRR11865783","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865783_1.fastq.gz",,"SRR11865783"
"SRR11865784","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865784_1.fastq.gz",,"SRR11865784"
"SRR11865785","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865785_1.fastq.gz",,"SRR11865785"
"SRR11865786","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865786_1.fastq.gz",,"SRR11865786"
"SRR11865787","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865787_1.fastq.gz",,"SRR11865787"
"SRR11865788","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865788_1.fastq.gz",,"SRR11865788"
"SRR11865789","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865789_1.fastq.gz",,"SRR11865789"
"SRR11865790","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865790_1.fastq.gz",,"SRR11865790"
"SRR11865791","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865791_1.fastq.gz",,"SRR11865791"
"SRR11865792","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865792_1.fastq.gz",,"SRR11865792"
"SRR11865793","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865793_1.fastq.gz",,"SRR11865793"
"SRR11865794","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865794_1.fastq.gz",,"SRR11865794"
"SRR11865795","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865795_1.fastq.gz",,"SRR11865795"
"SRR11865796","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865796_1.fastq.gz",,"SRR11865796"
"SRR11865797","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865797_1.fastq.gz",,"SRR11865797"
"SRR11865798","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865798_1.fastq.gz",,"SRR11865798"
"SRR11865799","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865799_1.fastq.gz",,"SRR11865799"
"SRR11865800","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865800_1.fastq.gz",,"SRR11865800"
"SRR11865801","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865801_1.fastq.gz",,"SRR11865801"
"SRR11865802","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865802_1.fastq.gz",,"SRR11865802"
"SRR11865803","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865803_1.fastq.gz",,"SRR11865803"
"SRR11865804","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865804_1.fastq.gz",,"SRR11865804"
"SRR11865805","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865805_1.fastq.gz",,"SRR11865805"
"SRR11865806","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865806_1.fastq.gz",,"SRR11865806"
"SRR11865807","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865807_1.fastq.gz",,"SRR11865807"
"SRR11865808","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865808_1.fastq.gz",,"SRR11865808"
"SRR11865809","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865809_1.fastq.gz",,"SRR11865809"
"SRR11865810","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865810_1.fastq.gz",,"SRR11865810"
"SRR11865811","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865811_1.fastq.gz",,"SRR11865811"
"SRR11865812","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865812_1.fastq.gz",,"SRR11865812"
"SRR11865813","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865813_1.fastq.gz",,"SRR11865813"
"SRR11865814","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865814_1.fastq.gz",,"SRR11865814"
"SRR11865815","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865815_1.fastq.gz",,"SRR11865815"
"SRR11865816","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865816_1.fastq.gz",,"SRR11865816"
"SRR11865817","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865817_1.fastq.gz",,"SRR11865817"
"SRR11865818","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865818_1.fastq.gz",,"SRR11865818"
"SRR11865819","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865819_1.fastq.gz",,"SRR11865819"
"SRR11865820","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865820_1.fastq.gz",,"SRR11865820"
"SRR11865821","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865821_1.fastq.gz",,"SRR11865821"
